"","preu","area","qual.total","condicio.total","any","carrer","tipus","garatge.cotxes","garatge.area","aire"
"1962",144000,848,6,5,2003,"Pave","TwnhsE",2,420,"Y"
"1963",165500,1394,7,5,2003,"Pave","1Fam",2,400,"Y"
"1964",290000,2501,8,7,1995,"Pave","1Fam",3,751,"Y"
"1965",466500,2633,10,5,2001,"Pave","1Fam",3,804,"Y"
"1966",158000,2654,5,4,1920,"Pave","1Fam",2,638,"Y"
"1967",344133,2253,8,5,2005,"Pave","1Fam",2,575,"Y"
"1968",155000,1135,7,9,1936,"Pave","1Fam",2,576,"Y"
"1969",228500,1822,6,5,1984,"Pave","1Fam",2,515,"Y"
"1970",238000,1718,7,7,1927,"Pave","1Fam",2,264,"Y"
"1971",318000,1694,8,5,2007,"Pave","1Fam",3,818,"Y"
"1972",345000,2393,10,5,1998,"Pave","TwnhsE",2,846,"Y"
"1973",319000,1826,8,5,2005,"Pave","1Fam",3,758,"Y"
"1974",158450,1452,5,5,1964,"Pave","1Fam",2,572,"Y"
"1975",117500,925,5,6,1965,"Pave","1Fam",1,429,"Y"
"1976",260000,2353,7,7,1980,"Pave","1Fam",2,484,"Y"
"1977",181000,1659,7,5,2004,"Pave","1Fam",2,484,"Y"
"1978",110000,773,5,5,1953,"Pave","1Fam",1,240,"Y"
"1979",224000,1906,6,5,1954,"Pave","1Fam",2,576,"Y"
"1980",80000,1760,4,4,1910,"Pave","1Fam",2,648,"Y"
"1981",247000,1460,8,5,2006,"Pave","1Fam",2,480,"Y"
"1982",147000,1795,8,5,2006,"Pave","1Fam",3,895,"Y"
"1983",120000,1144,5,5,1960,"Pave","1Fam",1,336,"Y"
"1984",144000,904,5,8,1970,"Pave","1Fam",3,912,"Y"
"1985",342643,2596,9,5,2006,"Pave","1Fam",3,840,"Y"
"1986",144500,1074,6,7,1950,"Pave","1Fam",1,467,"Y"
"1987",217000,2259,6,5,1953,"Pave","1Fam",2,450,"Y"
"1988",450000,2046,10,5,2005,"Pave","1Fam",3,878,"Y"
"1989",129000,960,4,5,1970,"Pave","2fmCon",2,576,"N"
"1990",165000,1382,7,5,2000,"Pave","Twnhs",2,490,"Y"
"1991",92900,1040,3,4,1950,"Pave","Duplex",2,400,"N"
"1992",610000,2674,10,5,2007,"Pave","1Fam",3,762,"Y"
"1993",151500,958,6,8,1960,"Pave","1Fam",1,301,"Y"
"1994",320000,1960,8,5,2005,"Pave","1Fam",3,714,"Y"
"1995",98500,1195,5,6,1946,"Pave","Duplex",0,0,"N"
"1996",300000,1646,8,5,2004,"Pave","TwnhsE",2,525,"Y"
"1997",119500,923,5,5,1984,"Pave","1Fam",1,264,"Y"
"1998",149000,1576,5,6,1928,"Pave","1Fam",1,225,"Y"
"1999",130000,810,5,7,1971,"Pave","1Fam",2,576,"Y"
"2000",191000,1636,6,5,1998,"Pave","1Fam",2,440,"Y"
"2001",151000,1212,6,7,1977,"Pave","1Fam",2,492,"Y"
"2002",61000,904,1,1,1922,"Pave","1Fam",0,0,"N"
"2003",155000,1548,6,6,1976,"Pave","TwnhsE",2,440,"Y"
"2004",125500,1154,4,8,1922,"Pave","1Fam",1,240,"Y"
"2005",116000,922,5,5,1957,"Pave","1Fam",1,308,"Y"
"2006",177500,1200,6,5,1995,"Pave","1Fam",2,521,"Y"
"2007",313000,2153,9,5,2000,"Pave","1Fam",3,736,"Y"
"2008",125000,1472,5,8,1925,"Pave","1Fam",1,250,"Y"
"2009",360000,2140,8,5,2006,"Pave","1Fam",3,894,"Y"
"2010",134000,1132,6,7,1939,"Pave","1Fam",1,240,"Y"
"2011",179781,1214,7,5,2009,"Pave","1Fam",2,520,"Y"
"2012",169000,1600,6,5,1997,"Pave","1Fam",2,460,"Y"
"2013",83500,1092,4,5,1973,"Pave","TwnhsE",1,286,"Y"
"2014",107000,1430,4,5,1924,"Pave","1Fam",2,370,"Y"
"2015",236500,1898,5,5,1956,"Pave","1Fam",2,484,"Y"
"2016",240000,1710,7,5,2004,"Pave","1Fam",2,550,"Y"
"2017",163000,1558,5,6,1975,"Pave","1Fam",2,440,"Y"
"2018",145000,1387,5,7,1967,"Pave","1Fam",1,300,"Y"
"2019",235000,1252,6,7,1960,"Pave","1Fam",2,564,"Y"
"2020",79000,896,4,7,1946,"Pave","1Fam",1,280,"Y"
"2021",100000,788,4,5,1941,"Pave","1Fam",0,0,"Y"
"2022",159500,1580,6,5,1959,"Pave","1Fam",2,440,"Y"
"2023",137500,889,5,6,1984,"Pave","1Fam",2,484,"Y"
"2024",216837,1836,7,5,2004,"Pave","1Fam",2,484,"Y"
"2025",501837,2234,9,5,2008,"Pave","1Fam",3,1166,"Y"
"2026",205000,1567,5,6,1940,"Pave","1Fam",2,440,"Y"
"2027",116000,1250,5,7,1918,"Pave","1Fam",1,280,"Y"
"2028",213000,1986,7,5,2003,"Pave","1Fam",2,434,"Y"
"2029",80500,912,4,5,1947,"Pave","1Fam",0,0,"N"
"2030",136000,1080,6,7,1958,"Pave","1Fam",1,288,"Y"
"2031",278000,2524,8,5,1981,"Pave","1Fam",2,542,"Y"
"2032",108000,1092,6,5,1972,"Pave","Twnhs",1,264,"Y"
"2033",252000,1964,8,5,2005,"Pave","1Fam",2,760,"Y"
"2034",148000,1155,5,7,1961,"Pave","1Fam",2,576,"Y"
"2035",139000,1824,6,5,1971,"Pave","Duplex",0,0,"Y"
"2036",105000,1258,6,5,1939,"Pave","1Fam",1,280,"Y"
"2037",118000,1218,6,7,1972,"Pave","Twnhs",1,264,"Y"
"2038",335000,1902,7,8,1959,"Pave","1Fam",2,567,"Y"
"2039",130000,899,5,7,1967,"Pave","1Fam",1,288,"Y"
"2040",137000,1176,5,6,1958,"Pave","1Fam",1,303,"Y"
"2041",239500,1734,8,5,1995,"Pave","TwnhsE",2,528,"Y"
"2042",240000,2614,6,7,1974,"Pave","1Fam",2,624,"Y"
"2043",89471,1131,4,7,1937,"Pave","1Fam",2,672,"Y"
"2044",166000,1190,6,5,1993,"Pave","1Fam",2,430,"Y"
"2045",210000,1908,7,5,1994,"Pave","1Fam",2,493,"Y"
"2046",119000,1584,5,5,1967,"Pave","Duplex",2,506,"Y"
"2047",127000,1236,6,6,1925,"Pave","1Fam",1,384,"Y"
"2048",330000,2538,8,5,1996,"Pave","1Fam",3,933,"Y"
"2049",64000,840,3,4,1920,"Pave","1Fam",1,250,"Y"
"2050",206580,1525,7,5,2006,"Pave","1Fam",2,534,"Y"
"2051",131000,1716,5,4,1949,"Pave","1Fam",1,281,"Y"
"2052",250000,2198,8,5,2000,"Pave","1Fam",3,836,"Y"
"2053",166000,1392,6,5,1957,"Pave","1Fam",2,458,"Y"
"2054",185000,1442,6,6,1970,"Pave","1Fam",2,615,"Y"
"2055",295000,3493,7,9,1880,"Pave","1Fam",3,870,"Y"
"2056",128500,1281,4,7,1925,"Pave","1Fam",2,580,"Y"
"2057",187100,1430,7,5,2001,"Pave","1Fam",2,605,"Y"
"2058",151000,1054,6,8,1969,"Pave","1Fam",2,460,"Y"
"2059",134000,1709,7,5,2004,"Pave","Twnhs",2,380,"Y"
"2060",137000,1920,5,5,1948,"Pave","Duplex",2,400,"Y"
"2061",139500,1456,6,7,1915,"Pave","1Fam",1,308,"Y"
"2062",180500,1312,8,5,2001,"Pave","1Fam",2,471,"Y"
"2063",145000,990,5,5,1994,"Pave","1Fam",2,672,"Y"
"2064",166000,1151,8,5,2006,"Pave","TwnhsE",2,484,"Y"
"2065",194700,1362,6,5,2005,"Pave","TwnhsE",2,460,"Y"
"2066",110000,1179,6,6,1960,"Pave","1Fam",2,622,"Y"
"2067",168000,1622,4,4,1961,"Pave","2fmCon",4,1356,"Y"
"2068",235000,2064,7,5,1978,"Pave","1Fam",2,550,"Y"
"2069",500000,2696,9,5,2003,"Pave","1Fam",3,958,"Y"
"2070",249000,1506,7,5,2005,"Pave","1Fam",2,672,"Y"
"2071",253000,1971,7,5,2005,"Pave","1Fam",2,689,"Y"
"2072",168000,1437,5,6,1956,"Pave","1Fam",2,576,"Y"
"2073",122000,1298,5,6,1941,"Pave","1Fam",1,256,"Y"
"2074",130500,1479,6,8,1976,"Pave","1Fam",2,475,"Y"
"2075",176485,1302,7,5,2007,"Pave","1Fam",2,436,"Y"
"2076",199000,1504,8,5,2006,"Pave","1Fam",2,510,"Y"
"2077",152000,1097,6,5,1984,"Pave","1Fam",2,480,"Y"
"2078",245000,1409,7,5,2002,"Pave","1Fam",2,576,"Y"
"2079",143500,1285,6,5,1977,"Pave","1Fam",2,528,"Y"
"2080",349265,2541,8,5,2005,"Pave","1Fam",3,729,"Y"
"2081",217500,1842,7,5,2000,"Pave","1Fam",2,486,"Y"
"2082",130000,874,5,6,1968,"Pave","1Fam",1,288,"Y"
"2083",68000,715,3,3,1929,"Pave","1Fam",2,660,"N"
"2084",144000,1200,4,5,1956,"Pave","1Fam",1,294,"Y"
"2085",339750,2078,8,5,2007,"Pave","1Fam",3,836,"Y"
"2086",360000,1736,9,5,2008,"Pave","1Fam",3,834,"Y"
"2087",104500,1304,5,6,1977,"Pave","TwnhsE",1,336,"Y"
"2088",269500,2787,7,5,2000,"Pave","Duplex",4,820,"Y"
"2089",188500,1119,7,5,2004,"Pave","1Fam",2,437,"Y"
"2090",290000,2270,8,7,1999,"Pave","1Fam",3,671,"Y"
"2091",173000,1671,6,5,2000,"Pave","1Fam",2,472,"Y"
"2092",174000,1441,8,5,1999,"Pave","Twnhs",2,492,"Y"
"2093",165400,1656,7,5,2003,"Pave","1Fam",2,397,"Y"
"2094",225000,1496,8,5,2007,"Pave","1Fam",2,474,"Y"
"2095",82000,944,3,3,1952,"Pave","1Fam",2,528,"N"
"2096",141000,2233,5,6,1979,"Pave","Duplex",2,579,"Y"
"2097",154500,1068,6,8,1963,"Pave","1Fam",1,264,"Y"
"2098",162000,1061,7,6,1990,"Pave","1Fam",2,462,"Y"
"2099",146800,1062,6,5,1976,"Pave","1Fam",2,539,"Y"
"2100",172500,1442,5,5,2006,"Pave","1Fam",2,400,"Y"
"2101",100000,1392,5,4,1915,"Pave","2fmCon",0,0,"N"
"2102",174000,1284,6,5,1984,"Pave","1Fam",2,480,"Y"
"2103",225000,2287,7,4,1953,"Pave","1Fam",2,667,"Y"
"2104",123000,1319,5,6,1953,"Pave","1Fam",1,270,"Y"
"2105",225000,2322,7,5,1999,"Pave","1Fam",2,400,"Y"
"2106",215000,1961,6,5,2001,"Pave","1Fam",2,560,"Y"
"2107",105000,864,4,5,1950,"Pave","1Fam",1,528,"Y"
"2108",241000,1550,7,5,2006,"Pave","1Fam",2,438,"Y"
"2109",102900,1210,5,5,1953,"Pave","1Fam",1,616,"Y"
"2110",591587,2338,9,5,2006,"Pave","1Fam",3,1110,"Y"
"2111",115000,912,5,5,1964,"Pave","1Fam",1,288,"Y"
"2112",253293,2042,8,5,2008,"Pave","1Fam",3,1390,"Y"
"2113",265979,2640,7,7,1880,"Pave","1Fam",4,864,"N"
"2114",250000,1611,7,5,2002,"Pave","1Fam",3,1231,"Y"
"2115",152000,1236,6,5,2005,"Pave","Twnhs",2,480,"Y"
"2116",167500,1264,5,5,1960,"Pave","1Fam",2,461,"Y"
"2117",105000,985,4,7,1920,"Pave","1Fam",2,676,"Y"
"2118",336000,2612,8,5,1998,"Pave","1Fam",3,676,"Y"
"2119",183000,1773,6,6,1961,"Pave","1Fam",2,418,"Y"
"2120",245500,1288,8,5,1996,"Pave","TwnhsE",2,500,"Y"
"2121",75000,572,4,6,1925,"Pave","1Fam",1,200,"N"
"2122",126175,1163,3,8,1955,"Pave","1Fam",1,220,"Y"
"2123",158900,1388,6,5,1968,"Pave","1Fam",2,522,"Y"
"2124",125500,902,5,6,1967,"Pave","1Fam",1,288,"Y"
"2125",215000,1602,6,7,1977,"Pave","1Fam",2,529,"Y"
"2126",170000,1466,5,8,1936,"Pave","1Fam",2,566,"Y"
"2127",174000,1537,6,9,1962,"Pave","1Fam",2,462,"Y"
"2128",191500,1280,8,5,1992,"Pave","TwnhsE",2,506,"Y"
"2129",170000,1088,8,5,1986,"Pave","TwnhsE",2,461,"Y"
"2130",165000,1200,6,5,2005,"Pave","TwnhsE",2,480,"Y"
"2131",258000,2263,8,5,1998,"Pave","1Fam",2,420,"Y"
"2132",320000,1698,9,5,2007,"Pave","1Fam",3,768,"Y"
"2133",377426,1922,9,5,2005,"Pave","1Fam",3,676,"Y"
"2134",300000,2032,7,5,1996,"Pave","1Fam",3,786,"Y"
"2135",256300,1600,8,5,2007,"Pave","1Fam",3,890,"Y"
"2136",145000,1314,5,6,1957,"Pave","1Fam",1,294,"Y"
"2137",67000,1077,5,2,1920,"Pave","1Fam",1,338,"Y"
"2138",195000,1660,7,5,2002,"Pave","1Fam",2,493,"Y"
"2139",381000,3447,8,9,1935,"Pave","1Fam",3,1014,"Y"
"2140",141000,936,6,7,1957,"Pave","1Fam",1,315,"Y"
"2141",244600,1468,8,5,2008,"Pave","1Fam",3,898,"Y"
"2142",130000,936,5,5,1962,"Pave","1Fam",1,288,"Y"
"2143",220000,1991,6,7,1932,"Pave","1Fam",2,432,"Y"
"2144",176000,1978,7,5,1968,"Pave","1Fam",2,486,"Y"
"2145",87550,1092,4,5,1970,"Pave","Twnhs",1,286,"Y"
"2146",223500,1786,7,5,2001,"Pave","1Fam",2,608,"Y"
"2147",160000,1268,5,4,1938,"Pave","1Fam",1,250,"Y"
"2148",228000,2097,7,5,1993,"Pave","1Fam",3,678,"Y"
"2149",87000,1774,4,2,1900,"Pave","1Fam",3,779,"N"
"2150",296000,1782,8,5,2004,"Pave","1Fam",3,932,"Y"
"2151",179900,1552,6,6,1975,"Pave","1Fam",2,434,"Y"
"2152",387000,1884,9,5,2004,"Pave","1Fam",3,670,"Y"
"2153",165500,1110,5,6,1978,"Pave","1Fam",2,602,"Y"
"2154",174190,1326,6,5,2006,"Pave","1Fam",2,427,"Y"
"2155",301000,2730,7,5,1986,"Pave","1Fam",2,576,"Y"
"2156",169990,1316,6,5,2005,"Pave","1Fam",2,397,"Y"
"2157",105000,988,4,7,1973,"Pave","Twnhs",1,297,"Y"
"2158",148500,1098,7,8,1930,"Pave","1Fam",1,216,"Y"
"2159",170000,1671,6,5,1995,"Pave","1Fam",2,423,"Y"
"2160",133000,1573,4,7,1935,"Pave","1Fam",1,240,"Y"
"2161",219500,1928,7,5,2003,"Pave","1Fam",2,434,"Y"
"2162",204000,1501,7,5,1999,"Pave","1Fam",2,577,"Y"
"2163",179400,1501,7,5,1999,"Pave","Twnhs",2,440,"Y"
"2164",195000,1948,7,5,2004,"Pave","1Fam",2,434,"Y"
"2165",103200,882,4,6,1956,"Pave","1Fam",0,0,"Y"
"2166",141500,1496,5,6,1960,"Pave","1Fam",2,450,"Y"
"2167",378500,2018,9,5,2008,"Pave","1Fam",3,746,"Y"
"2168",146000,1100,6,5,2006,"Pave","1Fam",0,0,"Y"
"2169",625000,3627,10,5,1995,"Pave","1Fam",3,807,"Y"
"2170",13100,733,1,5,1952,"Pave","1Fam",2,487,"N"
"2171",131000,1008,5,6,1956,"Pave","1Fam",1,308,"Y"
"2172",155000,1273,5,4,1960,"Pave","1Fam",1,307,"Y"
"2173",129500,845,4,6,1982,"Pave","1Fam",2,360,"Y"
"2174",148500,1002,5,6,1970,"Pave","1Fam",2,902,"Y"
"2175",150000,1144,5,7,1956,"Pave","1Fam",1,286,"Y"
"2176",146000,1392,7,5,2007,"Pave","TwnhsE",2,540,"Y"
"2177",252000,1390,6,6,1957,"Pave","1Fam",2,550,"Y"
"2178",140000,1558,5,6,1945,"Pave","1Fam",1,288,"Y"
"2179",552000,2492,10,5,2004,"Pave","1Fam",3,949,"Y"
"2180",177625,1728,5,6,1956,"Pave","1Fam",2,576,"Y"
"2181",141000,1464,5,6,1968,"Pave","1Fam",2,470,"Y"
"2182",260000,2646,7,4,1974,"Pave","1Fam",2,550,"Y"
"2183",187500,1453,6,6,1961,"Pave","1Fam",2,530,"Y"
"2184",204000,1302,6,5,2005,"Pave","Twnhs",2,631,"Y"
"2185",185000,1511,6,5,1997,"Pave","1Fam",2,413,"Y"
"2186",199900,1241,7,5,2006,"Pave","TwnhsE",2,569,"Y"
"2187",155000,1269,5,6,1960,"Pave","1Fam",1,308,"Y"
"2188",100500,987,6,6,1972,"Pave","Twnhs",1,352,"Y"
"2189",180000,1790,6,5,1957,"Pave","1Fam",2,540,"Y"
"2190",196500,1724,7,5,2003,"Pave","1Fam",2,616,"Y"
"2191",167500,1394,5,5,2006,"Pave","1Fam",2,400,"Y"
"2192",269500,1760,7,5,2003,"Pave","1Fam",2,583,"Y"
"2193",164500,1224,6,5,2009,"Pave","TwnhsE",2,528,"Y"
"2194",269790,2013,7,5,1996,"Pave","1Fam",2,455,"Y"
"2195",191000,1795,7,5,2005,"Pave","1Fam",2,578,"Y"
"2196",139000,1436,5,5,1922,"Pave","1Fam",4,1488,"Y"
"2197",215000,1959,7,5,2004,"Pave","1Fam",2,434,"Y"
"2198",150000,1588,5,6,1955,"Pave","1Fam",2,480,"Y"
"2199",164000,1295,6,5,1968,"Pave","1Fam",2,528,"Y"
"2200",165500,1955,5,5,1958,"Pave","1Fam",1,356,"Y"
"2201",335000,1743,9,5,2008,"Pave","1Fam",3,927,"Y"
"2202",222500,2035,7,5,2001,"Pave","1Fam",2,434,"Y"
"2203",268500,2214,8,5,1999,"Pave","1Fam",3,646,"Y"
"2204",87000,803,5,6,1941,"Pave","1Fam",2,360,"N"
"2205",175000,1308,6,6,1997,"Pave","1Fam",2,497,"Y"
"2206",184000,1479,7,9,1972,"Pave","1Fam",2,484,"Y"
"2207",139000,952,5,7,1951,"Pave","1Fam",2,840,"Y"
"2208",259000,1530,7,5,2004,"Pave","1Fam",3,630,"Y"
"2209",159000,1664,6,7,1947,"Pave","1Fam",2,420,"Y"
"2210",157000,1253,6,5,1960,"Pave","1Fam",1,352,"Y"
"2211",146000,1092,5,5,2007,"Pave","1Fam",0,0,"Y"
"2212",468000,2490,9,5,2005,"Pave","1Fam",3,795,"Y"
"2213",412083,2589,9,5,2006,"Pave","1Fam",3,831,"Y"
"2214",179900,1265,5,8,1965,"Pave","1Fam",2,502,"Y"
"2215",192000,2022,7,5,1977,"Pave","1Fam",2,505,"Y"
"2216",159500,1426,6,6,1977,"Pave","1Fam",2,440,"Y"
"2217",184900,1200,7,5,2003,"Pave","1Fam",2,555,"Y"
"2218",125000,1728,5,5,1963,"Pave","Duplex",2,504,"Y"
"2219",130000,1038,5,6,1984,"Pave","TwnhsE",1,264,"Y"
"2220",294000,1537,8,5,2006,"Pave","1Fam",3,788,"Y"
"2221",305000,2262,8,5,2003,"Pave","1Fam",3,749,"Y"
"2222",119900,1678,5,5,1959,"Pave","Duplex",0,0,"Y"
"2223",121000,952,6,6,1916,"Pave","1Fam",1,192,"N"
"2224",140000,1164,7,5,1969,"Pave","1Fam",2,528,"Y"
"2225",228500,1982,7,6,1989,"Pave","1Fam",2,575,"Y"
"2226",270000,1483,7,7,1977,"Pave","1Fam",2,690,"Y"
"2227",140000,1283,5,7,1962,"Pave","1Fam",2,506,"Y"
"2228",146500,1652,5,5,1970,"Pave","Duplex",3,928,"Y"
"2229",124000,1040,5,6,1975,"Pave","TwnhsE",2,499,"Y"
"2230",120500,816,6,8,1930,"Pave","1Fam",1,432,"Y"
"2231",127000,955,5,7,1966,"Pave","1Fam",1,386,"Y"
"2232",135000,1048,5,5,1956,"Pave","1Fam",1,286,"Y"
"2233",109500,936,5,7,1920,"Pave","1Fam",0,0,"Y"
"2234",215000,1656,6,5,1960,"Pave","1Fam",2,528,"Y"
"2235",136500,848,6,5,2003,"Pave","TwnhsE",2,420,"Y"
"2236",243500,2495,6,5,1993,"Pave","1Fam",2,660,"Y"
"2237",110000,980,5,5,1962,"Pave","1Fam",2,400,"Y"
"2238",157500,1024,6,6,1956,"Pave","1Fam",1,313,"Y"
"2239",75500,630,4,6,1972,"Pave","TwnhsE",0,0,"Y"
"2240",186700,1572,5,4,1963,"Grvl","1Fam",3,995,"Y"
"2241",170440,1456,6,5,2005,"Pave","1Fam",2,390,"Y"
"2242",188000,1755,4,6,1930,"Pave","1Fam",1,231,"Y"
"2243",250000,1958,7,5,2005,"Pave","1Fam",3,936,"Y"
"2244",137500,1055,7,7,1976,"Pave","Twnhs",1,319,"Y"
"2245",248500,1731,6,5,1992,"Pave","1Fam",2,462,"Y"
"2246",90350,694,5,6,1913,"Pave","1Fam",1,352,"N"
"2247",319900,1612,9,5,2006,"Pave","TwnhsE",2,556,"Y"
"2248",185000,1187,6,7,1992,"Pave","1Fam",2,420,"Y"
"2249",147000,912,5,8,1965,"Pave","1Fam",2,576,"Y"
"2250",354000,2468,8,5,2004,"Pave","1Fam",3,872,"Y"
"2251",111000,987,6,5,1973,"Pave","Twnhs",1,264,"Y"
"2252",219990,1576,7,5,2004,"Pave","TwnhsE",3,668,"Y"
"2253",177500,1494,6,7,1942,"Pave","1Fam",1,213,"Y"
"2254",315000,2063,8,5,1994,"Pave","1Fam",3,815,"Y"
"2255",129000,1037,5,5,1974,"Pave","1Fam",2,431,"Y"
"2256",149000,848,6,5,2004,"Pave","TwnhsE",2,420,"Y"
"2257",174000,1481,6,5,1994,"Pave","1Fam",2,343,"Y"
"2258",147900,1097,5,5,1996,"Pave","1Fam",1,242,"Y"
"2259",217300,1358,7,6,2007,"Pave","TwnhsE",2,484,"Y"
"2260",197900,1724,6,5,1967,"Pave","1Fam",2,480,"Y"
"2261",207500,1652,7,5,2000,"Pave","1Fam",2,532,"Y"
"2262",148500,1456,6,6,1976,"Pave","Twnhs",2,440,"Y"
"2263",423000,2097,8,5,2005,"Pave","1Fam",3,1134,"Y"
"2264",97500,1864,7,5,1902,"Pave","2fmCon",0,0,"N"
"2265",163500,1200,7,6,1966,"Pave","1Fam",2,440,"Y"
"2266",145250,1383,6,5,1960,"Pave","1Fam",1,292,"Y"
"2267",235500,1873,7,5,1999,"Pave","1Fam",2,597,"Y"
"2268",241500,1501,7,6,1986,"Pave","TwnhsE",2,512,"Y"
"2269",128500,971,5,6,1969,"Pave","1Fam",1,300,"Y"
"2270",144750,1806,6,5,1964,"Pave","1Fam",2,483,"Y"
"2271",117000,1348,5,8,1925,"Pave","1Fam",1,216,"Y"
"2272",80000,747,4,6,1945,"Pave","1Fam",1,220,"Y"
"2273",129000,913,6,5,1966,"Pave","1Fam",1,240,"Y"
"2274",99000,925,5,6,1961,"Pave","1Fam",1,300,"Y"
"2275",185000,1440,5,7,1959,"Pave","1Fam",1,480,"Y"
"2276",72000,672,4,4,1925,"Pave","1Fam",0,0,"N"
"2277",157000,1497,6,7,1937,"Pave","1Fam",1,672,"Y"
"2278",374000,1792,9,5,2003,"Pave","1Fam",3,874,"Y"
"2279",171750,1405,7,5,2003,"Pave","TwnhsE",2,478,"Y"
"2280",130500,816,5,9,1982,"Pave","1Fam",1,264,"Y"
"2281",190000,1453,7,5,1986,"Pave","1Fam",2,445,"Y"
"2282",193000,1561,6,6,1960,"Pave","1Fam",2,463,"Y"
"2283",91000,988,4,5,1973,"Pave","Twnhs",1,297,"Y"
"2284",133000,1040,5,5,1963,"Pave","1Fam",1,308,"Y"
"2285",438780,2945,10,5,2006,"Pave","1Fam",3,641,"Y"
"2286",214000,2060,7,5,1999,"Pave","1Fam",2,390,"Y"
"2287",126500,1065,5,5,1960,"Pave","1Fam",2,461,"Y"
"2288",164000,1216,6,5,1998,"Pave","Twnhs",2,402,"Y"
"2289",167900,1334,6,5,1977,"Pave","1Fam",2,630,"Y"
"2290",129900,1060,5,7,1976,"Pave","TwnhsE",2,572,"Y"
"2291",405749,2640,9,5,2006,"Pave","1Fam",3,792,"Y"
"2292",309000,2212,7,5,2005,"Pave","1Fam",3,773,"Y"
"2293",243000,2158,6,7,1950,"Pave","1Fam",2,576,"Y"
"2294",128000,1150,5,5,1942,"Pave","1Fam",1,215,"N"
"2295",196500,1714,7,5,1988,"Pave","1Fam",2,496,"Y"
"2296",192000,1930,7,5,1979,"Pave","1Fam",2,481,"Y"
"2297",140000,1170,5,6,1958,"Pave","1Fam",1,338,"Y"
"2298",172000,1329,6,6,1958,"Pave","1Fam",1,312,"Y"
"2299",164500,1334,7,6,1967,"Pave","1Fam",2,477,"Y"
"2300",130000,2034,3,5,1953,"Pave","1Fam",4,1041,"Y"
"2301",110000,1776,5,5,1958,"Pave","Duplex",3,888,"Y"
"2302",315000,2799,8,5,1993,"Pave","1Fam",3,704,"Y"
"2303",137500,1709,7,5,2004,"Pave","Twnhs",2,380,"Y"
"2304",200000,2082,7,5,2003,"Pave","1Fam",2,484,"Y"
"2305",163990,1456,6,5,2005,"Pave","1Fam",2,390,"Y"
"2306",130000,874,5,7,1971,"Pave","1Fam",1,352,"Y"
"2307",139500,1022,5,5,1994,"Pave","1Fam",2,747,"Y"
"2308",176000,1253,7,5,1995,"Pave","1Fam",2,402,"Y"
"2309",137900,2136,5,3,1951,"Pave","1Fam",2,528,"N"
"2310",145000,1258,6,7,1971,"Pave","1Fam",2,528,"Y"
"2311",81300,808,5,6,1945,"Pave","1Fam",1,164,"N"
"2312",126000,919,6,8,1926,"Pave","1Fam",1,195,"Y"
"2313",180000,1256,6,5,1986,"Pave","1Fam",2,578,"Y"
"2314",136500,1694,6,5,1925,"Pave","1Fam",2,576,"Y"
"2315",187500,1360,8,5,1984,"Pave","TwnhsE",2,565,"Y"
"2316",153600,1064,5,6,1967,"Pave","1Fam",2,528,"Y"
"2317",108000,948,5,5,1968,"Pave","1Fam",1,300,"Y"
"2318",161500,1788,4,5,1957,"Pave","1Fam",1,304,"Y"
"2319",117250,914,6,5,2002,"Pave","1Fam",0,0,"Y"
"2320",105900,720,6,8,1928,"Pave","1Fam",2,484,"Y"
"2321",194201,1402,7,5,2006,"Pave","TwnhsE",3,648,"Y"
"2322",384500,2551,8,5,1997,"Pave","1Fam",3,925,"Y"
"2323",138000,1320,6,6,1948,"Pave","1Fam",2,576,"Y"
"2324",156000,990,5,5,1995,"Pave","1Fam",2,576,"Y"
"2325",263000,2202,8,5,1992,"Pave","1Fam",2,517,"Y"
"2326",142000,1056,5,6,1968,"Pave","1Fam",1,304,"Y"
"2327",120000,1340,5,6,1957,"Pave","1Fam",1,252,"Y"
"2328",135000,1064,5,7,1952,"Pave","1Fam",1,318,"Y"
"2329",78000,1192,5,5,1920,"Pave","1Fam",1,189,"N"
"2330",267916,1418,8,5,2010,"Pave","1Fam",3,852,"Y"
"2331",125000,1164,5,5,1950,"Pave","2fmCon",1,240,"N"
"2332",142500,1072,6,5,2005,"Pave","TwnhsE",2,525,"Y"
"2333",129000,894,5,5,1968,"Pave","1Fam",2,450,"Y"
"2334",214000,1755,6,5,1999,"Pave","1Fam",2,530,"Y"
"2335",199500,1609,7,7,1932,"Pave","1Fam",3,579,"Y"
"2336",104000,1091,6,5,1951,"Pave","1Fam",1,344,"N"
"2337",115000,864,5,7,1955,"Pave","1Fam",2,572,"Y"
"2338",239900,1879,7,5,1993,"Pave","1Fam",2,473,"Y"
"2339",67000,864,3,3,1914,"Pave","1Fam",0,0,"N"
"2340",230000,1852,8,5,1999,"Pave","1Fam",3,660,"Y"
"2341",82500,708,4,7,1940,"Pave","1Fam",0,0,"Y"
"2342",96500,789,5,5,1926,"Pave","1Fam",1,200,"N"
"2343",118000,987,6,8,1972,"Pave","Twnhs",1,264,"Y"
"2344",260116,2152,8,5,2007,"Pave","1Fam",2,728,"Y"
"2345",229000,2037,7,5,1996,"Pave","1Fam",2,472,"Y"
"2346",118500,2230,4,5,1912,"Pave","1Fam",1,440,"N"
"2347",140000,1121,4,5,2003,"Pave","1Fam",2,440,"Y"
"2348",250000,1992,8,5,2003,"Pave","1Fam",2,648,"Y"
